Competiton;City;Year;Day #;Race #;Distance;Gender (race);Solo/ Relay;Repechage;Race type;Heat #;# of skaters;Penalty;First name;Last name;Gender (fallen);Helmet #;Country;Fall / Out of track;Lap #;Turn #;Place of fall;Solo/ Group;Reason of fall;First impact;Second impact;Mattress impact;Head impact;Timing video;Impact speed mean;Impact speed m1;Impact speed m2;Impact speed m3;Not displayed;Comments
World Cup;Dordrecht;2023;3;182;500m;Men;Solo;Yes;Semifinals;1;5;No;Radek;Fajkus;Man;25;Czech Republic;Fall;No data;None;Start;Group;Opponent fall;Hip;None;Yes;None;01:44:12;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Preliminaries;5;;;William;Dandjinou;Man;137;Canada;Fall;No data;None;Straight line;Solo;Sliding;Butt;None;Yes;No data;05:57:39;#DIV/0!;;;;;
World Cup;Dordrecht;2023;3;182;500m;Men;Solo;Yes;Semifinals;1;5;No;Radek;Fajkus;Man;25;Czech Republic;Fall;No data;No data;Turn entrance;Solo;Sliding;Hip;None;Yes;No data;01:47:08;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Preliminaries;5;;;Thomas;Nadalini;Man;13;Italy;Fall;No data;None;Straight line;Group;Opponent fall;Elbow;Flank;No;None;05:57:39;#DIV/0!;;;;;
World Cup;Dordrecht;2023;3;186;1000m;Men;Solo;Yes;Semifinals;1;5;Yes;Belazs;Bontovics;Man;206;Hungary;Fall;No data;No data;Turn;Solo;Sliding;Hip;None;Yes;Indirect impact;01:56:36;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Preliminaries;8;;;Roberts;Kruzbergs;Man;7;Latvia;Fall;No data;None;Start;Solo;Skate stuck in the ice;Elbow + knee;Abdomen;No;None;06:05:32;#DIV/0!;;;;;
World Cup;Dordrecht;2023;3;186;1000m;Men;Solo;Yes;Semifinals;1;5;Yes;Sebastien;Lepape;Man;11;France;Fall;No data;No data;Turn;Group;Opponent fall;Knee;Hip + Hand;Yes;Direct impact;01:56:36;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Preliminaries;9;;;Assen;Gyurov;Man;201;Bulgaria;Fall;No data;No data;Turn;Group;Skates contact;Hand;Butt;Yes;No data;06:09:27;#DIV/0!;;;;;
World Cup;Dordrecht;2023;3;186;1000m;Men;Solo;Yes;Semifinals;1;5;Yes;Danylo;Fedorenko;Man;108;Ukraine;Fall;No data;No data;Turn entrance;Group;Opponent contact;Shin;Hip + elbow;Yes;Direct impact;01:57:04;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Preliminaries;13;;;Jens;van T'Wout;Man;58;The Netherlands;Fall;No data;No data;Turn;Solo;Sliding;Hip + Hand;None;Yes;None;06:19:18;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;1;500m;Men;Solo;No;Preliminaries;1;5;No;Seung-Min;Kwon;Man;28;USA;Fall;No data;None;Start;Solo;Skate stuck in the ice;Hand;Hip;No;None;00:04:40;#DIV/0!;;;;;
World Cup;Dresden;2023;1;73;500m;Women;Solo;No;Heats;5;5;No;Maame;Biney;Woman;20;USA;Fall;No data;No data;Turn;Solo;Sliding;Hip + Hand;None;Yes;No data;06:46:18;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;5;500m;Men;Solo;No;Preliminaries;5;5;No;Theo;Collins;Man;156;UK;Fall;No data;No data;End of turn;Solo;Sliding;Butt;None;Yes;No data;00:17:25;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Heats;3;;;Sebastien;Lepape;Man;11;France;Fall;No data;No data;End of turn;Solo;Sliding;Hip;None;Yes;No data;06:57:32;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;6;500m;Men;Solo;No;Preliminaries;6;5;Yes;Ivan;Donchev;Man;44;Bulgaria;Fall;No data;No data;End of turn;Solo;Cone;Hip;None;Yes;Direct impact;00:20:11;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Heats;4;;;Pietro;Sighel;Man;57;Italy;Fall;No data;No data;Turn entrance;Group;Skates contact;Hip + elbow;None;Yes;Direct impact;06:59:48;#DIV/0!;;;;;Civière
World Cup;Salt Lake City;2022;1;8;500m;Men;Solo;No;Preliminaries;8;4;No;Maxim;Maximov;Man;142;Bulgaria;Fall;No data;No data;End of turn;Solo;Sliding;Hip;None;Yes;Direct impact;00:25:30;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Heats;4;;;Oleh;Handei;Man;27;Ukraine;Fall;No data;No data;Turn entrance;Group;Skates contact;Hand + knee;Hip;Yes;None;06:59:48;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;9;500m;Men;Solo;No;Preliminaries;9;5;No;Kay;Huisman;Man;170;The Netherlands;Fall;No data;None;Start;Group;Skates contact;Hip;None;Yes;Indirect impact;00:27:56;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;500m;Men;Solo;No;Heats;6;;;Roberts;Kruzbergs;Man;7;Latvia;Fall;No data;No data;End of turn;Solo;Sliding;Hip + Hand;Flank;Yes;None;07:12:54;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;9;500m;Men;Solo;No;Preliminaries;9;5;No;Steavanus;Wihardja;Man;188;Indonesia;Fall;No data;None;Start;Group;Opponent fall;Hand + knee;Flank;Yes;Direct impact;00:27:57;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;1500m;Women;Solo;No;Quarterfinals;1;;;Sara Luca;Bacskai;Woman;99;Bulgaria;Fall;No data;No data;Turn;Group;Blocked/pushed;Butt;None;Yes;None;07:34:57;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;9;500m;Men;Solo;No;Preliminaries;9;5;No;Lukas;MacDonald;Man;175;New Zealand ;Fall;No data;None;Start;Group;Skates contact;Shin;None;No;None;00:27:57;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;1500m;Men;Solo;No;Quarterfinals;2;;;Clayton;De Clemente;Man;132;USA;Fall;No data;None;Straight line;Group;Skates contact;Hand + knee;Hip;No;None;08:07:51;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;9;500m;Men;Solo;No;Preliminaries;9;5;No;Kay;Huisman;Man;170;The Netherlands;Fall;No data;None;Start;Group;Skates contact;Hip + Hand;None;Yes;Direct impact;00:30:39;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;1500m;Men;Solo;No;Quarterfinals;4;;;Stefan-Alexander;Kumurdjiev;Man;143;Bulgaria;Fall;No data;None;Straight line;Group;Opponent contact;Butt;None;Yes;None;08:16:24;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;9;500m;Men;Solo;No;Preliminaries;9;5;No;Lukas;MacDonald;Man;175;New Zealand ;Fall;No data;None;Start;Group;Opponent fall;Knee;None;No;None;00:30:40;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;1500m;Men;Solo;No;Quarterfinals;4;;;Dominik;Major;Man;223;Hungary;Fall;No data;None;Straight line;Group;Opponent fall;Hand + knee;Elbow;No;None;08:16:24;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;9;500m;Men;Solo;No;Preliminaries;9;5;No;Tae Sung;Kim;Man;165;Korea;Fall;No data;None;Start;Group;Opponent fall;Back;Elbow;Yes;Indirect impact;00:30:40;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;1500m;Men;Solo;No;Quarterfinals;6;;;Tobias;Pietsch;Man;128;Germany;Fall;No data;No data;Turn;Group;Opponent contact;Hip + Hand;None;Yes;No data;08:25:57;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;9;500m;Men;Solo;No;Preliminaries;9;5;No;Tae Sung;Kim;Man;165;Korea;Fall;No data;No data;Turn;Solo;Stumbles;Hip;None;Yes;Direct impact;00:33:52;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;1500m;Men;Solo;No;Quarterfinals;7;;;Anton;Khvan;Man;190;Kazakhstan;Fall;No data;No data;Turn;Group;Blocked/pushed;Hip + Hand;None;Yes;None;08:32:03;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;22;500m;Men;Solo;No;Heats;6;5;No;Maxime;Laoun;Man;69;Canada;Fall;No data;None;Finish line;Group;Skates contact;Butt;Hand;Yes;No data;01:22:22;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;1500m;Men;Solo;No;Quarterfinals;7;;;Neithan;Thomas;Man;177;Poland;Fall;No data;No data;Turn;Group;Opponent fall;Hip + elbow;None;Yes;None;08:32:03;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;24;1500m;Women;Solo;No;Quarterfinals;2;5;No;Hyo Jin;Kim;Woman;27;Australia;Fall;No data;No data;End of turn;No data;No data;No data;No data;Yes;No data;01:44:52;#DIV/0!;;;;x;
World Cup;Dresden;2023;1;;3000m;Women;Relay;No;Quarterfinals;2;;;No data;No data;Woman;;Germany;Fall;No data;No data;Turn;No data;No data;Hip + Hand;None;Yes;No data;09:01:21;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;27;1500m;Women;Solo;No;Quarterfinals;5;5;No;Selma;Poutsma;Woman;49;The Netherlands;Fall;No data;No data;Turn;Solo;Cone;Hip;Back;Yes;Indirect impact;02:01:32;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;5000m;Men;Relay;No;Quarterfinals;1;;;No data;No data;Man;120;Belgium;Fall;No data;No data;End of turn;Solo;Sliding;Hip + Hand;None;Yes;No data;09:41:01;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;28;1500m;Women;Solo;No;Quarterfinals;6;6;No;Anastassiya;Astrakhantseva;Woman;142;Kazakhstan;Fall;No data;No data;Turn entrance;Solo;Stumbles;Shin;Hip;No data;No data;02:04:58;#DIV/0!;;;;;
World Cup;Dresden;2023;1;;5000m;Men;Relay;No;Quarterfinals;3;;;No data;No data;Man;5;France;Fall;No data;No data;Turn;Solo;Sliding;Hip + elbow;None;Yes;Indirect impact;10:07:41;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;32;1500m;Men;Solo;No;Quarterfinals;4;6;Yes;Donghyun;Lee;Man;164;Korea;Fall;No data;No data;Turn entrance;Group;Opponent contact;Butt;Hand;Yes;None;02:22:32;#DIV/0!;;;;;
World Cup;Dresden;2023;2;105;1000m;Women;Solo;Yes;Quarterfinals;1;6;No;Gloria;Ioriatti;Woman;24;Italy;Fall;No data;No data;End of turn;Solo;Stumbles;Hand + knee;Hand + knee;No;None;00:17:02;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;32;1500m;Men;Solo;No;Quarterfinals;4;6;Yes;Neithan;Thomas;Man;177;Poland;Fall;No data;No data;Turn entrance;Group;Opponent fall;Knee;Hip + elbow;Yes;Direct impact;02:22:32;#DIV/0!;;;;;
World Cup;Dresden;2023;2;106;1000m;Women;Solo;Yes;Quarterfinals;2;6;No;Gwendoline;Daudet;Woman;26;France;Fall;No data;None;Straight line;Group;Skates contact;Hand + knee;Abdomen;Yes;Indirect impact;00:20:49;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;38;2000m;Mixed;Relay;No;Quarterfinals;3;16;No;No data;No data;Woman;;Kazakhstan;Fall;No data;None;Straight line;Group;Relay push;Butt;None;Yes;No data;03:15:52;#DIV/0!;;;;;
World Cup;Dresden;2023;2;107;1000m;Women;Solo;Yes;Quarterfinals;3;6;No;Gabriela;Topolska;Woman;77;Poland;Fall;No data;No data;Turn;No data;No data;Hip + elbow;Back;Yes;Indirect impact;00:24:24;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;38;2000m;Mixed;Relay;No;Quarterfinals;3;16;No;No data;No data;No data;29;Poland;Fall;No data;No data;End of turn;Solo;Sliding;Hip;None;Yes;Direct impact;03:16:44;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Men;Solo;Yes;Quarterfinals;4;;;Prajwal;Sharath;Man;224;India;Fall;No data;No data;Turn;Solo;Sliding;Butt;Elbow;Yes;Direct impact;00:45:25;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;38;2000m;Mixed;Relay;No;Quarterfinals;3;16;No;No data;No data;No data;90;Poland;Fall;No data;No data;End of turn;Group;Relay push;Knee;None;Yes;None;03:16:44;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Men;Solo;Yes;Quarterfinals;5;;;Sean;McAnuff;Man;35;Irlande;Fall;No data;None;Finish line;Solo;Sliding;Butt;None;Yes;None;00:50:21;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;39;500m;Women;Solo;No;Heats;1;5;No;Moemi;Kikuchi;Woman;73;Japan;Fall;No data;None;Start;Group;Opponent contact;Hip;Elbow;Yes;Indirect impact;04:20:55;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Men;Solo;Yes;Quarterfinals;7;;;Stefan-Alexander;Kumurdjiev;Man;143;Bulgaria;Fall;No data;No data;End of turn;Solo;Stumbles;Hand + knee;Hip;Yes;No data;00:56:03;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;39;500m;Women;Solo;No;Heats;1;5;No;Moemi;Kikuchi;Woman;73;Japan;Fall;No data;None;Start;Group;Opponent contact;Hip + elbow;None;Yes;Indirect impact;04:22:00;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Women;Solo;Yes;Quarterfinals;1;;;Hanna;Sokolowska;Woman;138;Poland;Fall;No data;No data;End of turn;Group;Opponent contact;Butt;None;Yes;None;01:17:33;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;40;500m;Women;Solo;No;Heats;2;5;No;Hyo Jin;Kim;Woman;27;Australia;Fall;No data;No data;No data;No data;No data;No data;No data;No data;No data;04:27:23;#DIV/0!;;;;x;
World Cup;Dresden;2023;2;;1500m;Women;Solo;Yes;Quarterfinals;1;;;Ye;Wang;Woman;119;China;Fall;No data;No data;End of turn;Group;Opponent fall;Butt;None;Yes;Indirect impact;01:17:33;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;41;500m;Women;Solo;No;Heats;3;5;No;Arianna;Sighel;Woman;72;Italy;Fall;No data;None;Finish line;No data;No data;No data;No data;Yes;No data;04:29:01;#DIV/0!;;;;x;
World Cup;Dresden;2023;2;;1500m;Women;Solo;Yes;Quarterfinals;2;;;Holly;Hoyland;Woman;28;UK;Fall;No data;No data;End of turn;Group;Blocked/pushed;Butt;None;Yes;Indirect impact;01:23:05;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;41;500m;Women;Solo;No;Heats;3;5;No;So Youn;Lee;Woman;133;Korea;Fall;No data;No data;No data;No data;No data;No data;No data;No data;No data;04:30:21;#DIV/0!;;;;x;
World Cup;Dresden;2023;2;;1500m;Men;Solo;Yes;Quarterfinals;1;;;Assen;Gyurov;Man;201;Bulgaria;Fall;No data;No data;End of turn;Solo;Cone;Hip + Hand;None;Yes;Direct impact;01:32:37;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;44;500m;Women;Solo;No;Heats;6;5;No;Charlotte;Hayward;Woman;124;UK;Fall;No data;No data;Turn;Solo;Cone;Hand;Hip;Yes;No data;04:35:47;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Men;Solo;Yes;Quarterfinals;2;;;Ward;Petre;Man;30;Belgium;Fall;No data;No data;Turn entrance;Solo;Sliding;Shin;None;Yes;None;01:37:23;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;44;500m;Women;Solo;No;Heats;6;5;No;Yana;Khan;Woman;78;Kazakhstan;Fall;No data;None;Finish line;Solo;Sliding;Butt;None;No data;No data;04:36:25;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Men;Solo;Yes;Quarterfinals;3;;;Tobias;Pietsch;Man;128;Germany;Fall;No data;No data;End of turn;Group;Opponent contact;Knee;Hip;No;None;01:41:59;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;45;500m;Men;Solo;No;Heats;1;5;No;Yuchen;Zhong;Man;146;China;Fall;No data;None;Start;Group;Skates contact;Shin;Hip + Hand;Yes;None;04:39:23;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Men;Solo;Yes;Semifinals;1;;;Kay;Huisman;Man;170;The Netherlands;Fall;No data;No data;End of turn;Group;Skates contact;Hip + Hand;None;Yes;None;02:11:07;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;45;500m;Men;Solo;No;Heats;1;5;No;Seung-Min;Kwon;Man;28;USA;Fall;No data;None;Start;Group;Opponent fall;Knee;Hip + elbow;Yes;No data;04:39:23;#DIV/0!;;;;;Patin adverse dans la hanche
World Cup;Dresden;2023;2;;1000m;Men;Solo;Yes;Semifinals;1;;;Sjinkie;Knegt;Man;6;The Netherlands;Fall;No data;No data;End of turn;Group;Opponent fall;Hip + Hand;None;Yes;None;02:11:07;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;47;500m;Men;Solo;No;Heats;3;4;No;Jun-Peng;Su;Man;117;Chinese Taipei;Fall;No data;No data;Turn;Solo;Stumbles;Butt;None;Yes;No data;04:47:50;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Men;Solo;Yes;Semifinals;2;;;Alex;Varnyu;Man;203;Hungary;Fall;No data;No data;Turn entrance;Solo;Sliding;Elbow + knee;None;Yes;None;02:14:57;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;49;500m;Men;Solo;No;Heats;5;5;Yes;Anton;Khvan;Man;190;Kazakhstan;Fall;No data;No data;Turn;Solo;Stumbles;Hip;None;Yes;Direct impact;04:52:33;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;2000m;Mixed;Relay;Yes;Semifinals;1;;;No data;No data;Man;90;Poland;Fall;No data;No data;Turn;Solo;Sliding;Hip + elbow;None;Yes;No data;02:49:09;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;59;1000m;Women;Solo;No;Heats;6;4;Yes;Katrin;Manoilova;Woman;16;Bulgaria;Fall;No data;No data;Turn entrance;Group;Skates contact;Hand;Shin;Yes;No data;05:37:45;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Women;Solo;No;Quarterfinals;3;;;Suzanne;Schulting;Woman;35;The Netherlands;Fall;No data;None;Straight line;Group;Opponent fall;Hip + Hand;Abdomen;Yes;Indirect impact;00:20:28;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;59;1000m;Women;Solo;No;Heats;6;4;Yes;Olga;Tikhonova;Woman;60;Kazakhstan;Fall;No data;No data;Turn entrance;Group;Skates contact;Hip + elbow;None;Yes;No data;05:37:45;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Women;Solo;No;Quarterfinals;3;;;Natalia;Maliszewska;Woman;11;Poland;Fall;No data;None;Straight line;Group;Skates contact;Butt;None;Yes;No data;00:20:28;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;62;1000m;Men;Solo;No;Heats;3;5;No;Roberts;Kruzbergs;Man;7;Latvia;Fall;No data;No data;Turn;Solo;Sliding;Hip + elbow;None;Yes;Direct impact;05:49:07;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Men;Solo;No;Quarterfinals;1;;;Thomas;Nadalini;Man;13;Italy;Fall;No data;No data;End of turn;Solo;Sliding;Butt;Back;Yes;None;00:33:53;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;64;1000m;Men;Solo;No;Heats;5;5;No;Luca;Spechenhauser;Man;14;Italy;Fall;No data;No data;Turn;Solo;Sliding;Hip;None;Yes;Direct impact;05:55:37;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Men;Solo;No;Quarterfinals;4;;;Xiaojun;Lin;Man;148;China;Fall;No data;No data;Turn;Solo;Cone;Hip + Hand;None;Yes;None;00:44:29;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;65;1000m;Men;Solo;No;Heats;6;5;No;Qizhi;Wang;Man;151;China;Fall;No data;None;Straight line;Group;Skates contact;Knee;Hip;Yes;No data;05:58:28;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Women;Solo;No;Semifinals;2;;;Xandra;Velzeboer;Woman;3;The Netherlands;Fall;No data;No data;Turn entrance;Group;Opponent fall;Butt;None;Yes;None;01:05:24;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;65;1000m;Men;Solo;No;Heats;6;5;No;Pascal;Dion;Man;2;Canada;Fall;No data;No data;End of turn;Group;Skates contact;Hip;None;Yes;No data;05:59:12;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Women;Solo;No;Semifinals;2;;;Kristen;Santos-Griswold;Woman;38;USA;Fall;No data;No data;Turn entrance;Group;Opponent contact;Hip + Hand;None;Yes;None;01:05:24;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;68;1000m;Men;Solo;No;Heats;9;5;Yes;Wenlong;Li;Man;87;China;Fall;No data;None;Straight line;Group;Skates contact;Hip;Flank;Yes;No data;06:10:22;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Women;Solo;No;Semifinals;3;;;Aili;Xu;Woman;74;China;Fall;No data;None;Straight line;Group;No data;Butt;Hand;Yes;Indirect impact;01:12:44;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;69;3000m;Women;Relay;No;Quarterfinals;1;12;No;No data;No data;Woman;;Italy;Fall;No data;No data;End of turn;Group;Relay push;Hand;Hip;Yes;No data;06:33:39;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Women;Solo;No;Semifinals;3;;;Geon Hee;Kim;Woman;135;Korea;Fall;No data;None;Straight line;Group;Opponent fall;Hip;Abdomen;Yes;Indirect impact;01:12:44;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;70;3000m;Women;Relay;No;Quarterfinals;2;12;No;No data;No data;Woman;;USA;Fall;No data;No data;End of turn;Solo;Stumbles;Butt;None;Yes;Direct impact;06:40:29;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Women;Solo;No;Semifinals;3;;;Gilli;Kim;Woman;134;Korea;Fall;No data;None;Straight line;Group;Opponent fall;Elbow;Abdomen;Yes;Indirect impact;01:12:44;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;71;3000m;Women;Relay;No;Quarterfinals;3;12;No;No data;No data;Woman;;Japan;Fall;No data;None;Straight line;Group;Skates contact;Hip;Hand;No data;No data;06:45:34;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1000m;Men;Solo;No;Final A;None;;;Shogo;Miyata;Man;84;Japan;Fall;No data;No data;Turn entrance;Group;Opponent contact;Hip;None;Yes;None;03:12:16;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;1;74;5000m;Men;Relay;No;Quarterfinals;3;16;No;No data;No data;Man;;Italy;Fall;No data;No data;End of turn;Solo;Sliding;Hip;None;Yes;Direct impact;07:16:22;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Men;Solo;No;Semifinals;3;;;Kyung Hwan;Hong;Man;166;Korea;Fall;No data;No data;End of turn;Group;Skates contact;Butt;None;Yes;None;01:31:40;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;78;500m;Men;Solo;Yes;Quarterfinals;1;5;Yes;Ivan;Donchev;Man;;Bulgaria;Fall;1;2;Turn;Group;Opponent contact;Hip;Elbow;Yes;Direct impact;0:26:26;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Men;Solo;No;Semifinals;3;;;William;Dandjinou;Man;137;Canada;Fall;No data;No data;End of turn;Group;Opponent fall;Hand + knee;Hip;Yes;None;01:31:40;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;78;500m;Men;Solo;Yes;Quarterfinals;1;5;Yes;Tawan;Thomas;Man;;France;Fall;1;2;End of turn;Group;Opponent fall;Elbow;Knee;Yes;Direct impact;0:26:27;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Men;Solo;No;Semifinals;3;;;Denis;Nikisha;Man;55;Kazakhstan;Fall;No data;No data;End of turn;Group;Opponent fall;Knee;None;Yes;None;01:31:40;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;80;500m;Men;Solo;Yes;Quarterfinals;3;5;No;Maxim;Maximov;Man;;Bulgaria;Fall;1;1;Turn;Group;Skates contact;Knee;Hip;Yes;Direct impact;00:35:32;#DIV/0!;;;;;
World Cup;Dresden;2023;2;150;1000m;Women;Solo;No;Semifinals;1;5;Yes;Corinne;Stoddard;Woman;54;USA;Fall;No data;None;Start;Solo;Skate stuck in the ice;Hand;Hand + knee;No;None;01:38:31;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;80;500m;Men;Solo;Yes;Quarterfinals;3;5;No;Lukas;MacDonald;Man;;New Zealand ;Fall;1;1;Turn;Group;Opponent contact;Knee;Hip;Yes;None;00:35:32;#DIV/0!;;;;;
World Cup;Dresden;2023;2;;1500m;Men;Solo;No;Final A;None;;;Jens;van T'Wout;Man;58;The Netherlands;Fall;No data;No data;Turn entrance;Solo;Stumbles;Hand;Butt;Yes;Indirect impact;02:39:41;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;80;500m;Men;Solo;Yes;Quarterfinals;3;5;No;Kongchao;Li;Man;;China;Fall;2;2;End of turn;Solo;Stumbles;Butt;Back;Yes;Direct impact;00:38:12;#DIV/0!;;;;;Kinda violent
World Cup;Dresden;2023;2;158;1000m;Women;Solo;No;Final B;None;4;No;Danae;Blais;Woman;56;Canada;Fall;No data;No data;End of turn;Solo;Sliding;Shin;None;Yes;None;02:49:11;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;81;500m;Men;Solo;Yes;Quarterfinals;4;4;No;Ryan ;Shane;Man;;USA;Fall;1;1;Turn;Group;Opponent contact;Hip;None;Yes;No data;00:40:22;#DIV/0!;;;;;
World Championships;Seoul;2023;2;;500m;Men;Solo;No;Final A;None;;;Denis;Nikisha;Man;55;Kazakhstan;Fall;No data;None;Finish line;Group;Opponent fall;Hand;No data;No data;No data;03:14:35;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;85;1500m;Men;Solo;Yes;Quarterfinals;2;7;Yes;Mathieu;Pelletier;Man;;Canada;Fall;9;1;Turn entrance;Group;Opponent contact;Butt;None;Yes;None;00:58:23;#DIV/0!;;;;;
World Cup;Dordrecht;2021;1;;500m;Women;Solo;No;Heats;2;;;Tineke;Den Dulk;Woman;26;Belgium;Fall;No data;No data;No data;No data;No data;No data;No data;No data;No data;07:32:16;#DIV/0!;;;;x;
World Cup;Salt Lake City;2022;2;85;1500m;Men;Solo;Yes;Quarterfinals;2;7;Yes;Nico;Andermann;Man;;Austria;Fall;9;1;Turn entrance;Group;Opponent fall;Hip;None;Yes;Indirect impact;00:58:23;#DIV/0!;;;;;
World Cup;Dordrecht;2021;3;;1500m;Women;Solo;Yes;Heats;2;;;Kamila;Stormowska;Woman;51;Poland;Fall;No data;None;Straight line;Group;Skates contact;Hand + knee;Hip;No;None;00:07:38;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;89;500m;Men;Solo;Yes;Semifinals;1;5;No;Chun-chieh;Lin;Man;;Chinese Taipei;Fall;12;2;Turn;Solo;Sliding;Hip;None;Yes;No data;01:24:01;#DIV/0!;;;;;
World Cup;Dordrecht;2021;3;;1500m;Women;Solo;Yes;Heats;3;;;Xandra;Velzeboer;Woman;23;Czech Republic;Fall;No data;No data;Turn;Solo;Sliding;Hip + Hand;Flank;Yes;None;00:12:53;#DIV/0!;;;;;
World Cup;Salt Lake City;2022;2;89;500m;Men;Solo;Yes;Semifinals;1;5;No;Dominic;Andermann;Man;;Austria;Fall;10;2;Turn;Solo;Stumbles;Hand + knee;None;No data;No data;01:23:44;#DIV/0!;;;;;
